;AnoMes;Municipio_Ibge;Municipio;Estado_Ibge;Estado;Sigla_Regiao;Regiao;VL_PagadorPF;QT_PagadorPF;VL_PagadorPJ;QT_PagadorPJ;VL_RecebedorPF;QT_RecebedorPF;VL_RecebedorPJ;QT_RecebedorPJ;QT_PES_PagadorPF;QT_PES_PagadorPJ;QT_PES_RecebedorPF;QT_PES_RecebedorPJ
4381;2024-11-01;2112233;TRIZIDELA DO VALE;21;MARANHÃO;NE;NORDESTE;60605107,71;461345;20247717,72;17798;57785449,96;296838;18039915,96;59251;11709;436;11460;408
4372;2024-11-01;3165206;SÃO TOMÉ DAS LETRAS;31;MINAS GERAIS;SE;SUDESTE;16936584,91;85812;11465192,88;15098;18623547,43;62028;9553107,85;48748;3378;604;3463;578
5882;2024-11-01;2410306;SERRA CAIADA;24;RIO GRANDE DO NORTE;NE;NORDESTE;21109311,01;158668;10855505,42;6576;19950095,98;107033;6907318,01;21191;4811;162;4715;134
4347;2024-11-01;2409407;PAU DOS FERROS;24;RIO GRANDE DO NORTE;NE;NORDESTE;123862357,45;686232;48185827,51;34620;111820541,04;487147;63179275,79;206886;18793;1151;18263;1083
5877;2024-11-01;5202353;ARENÓPOLIS;52;GOIÁS;CO;CENTRO-OESTE;17729865,74;38205;3684903,41;2523;17656268,89;21053;3628574,33;8044;1651;100;1586;88
5876;2024-11-01;3536257;PARISI;35;SÃO PAULO;SE;SUDESTE;10129490,34;35483;8693733,36;2024;9026483,8;20741;5033103,67;5728;1374;85;1350;79
425;2024-11-01;3133204;ITANHOMI;31;MINAS GERAIS;SE;SUDESTE;32644583,55;136175;6192141,8;4942;41627990,79;82347;7503873,33;19546;5881;318;5898;308
429;2024-11-01;3110707;CAMBUQUIRA;31;MINAS GERAIS;SE;SUDESTE;31856014,56;200668;8652498,51;11028;32532538,46;112043;10032820,44;36819;6856;506;6800;503
1223;2024-11-01;5204706;CAMPINORTE;52;GOIÁS;CO;CENTRO-OESTE;68348485,26;244704;30650025,48;19071;61381341,44;136380;29533117,11;75059;7275;525;7285;495
4843;2024-11-01;2926806;RIO DO ANTÔNIO;29;BAHIA;NE;NORDESTE;29597235,4;133383;4590799,62;3386;26822152,81;82400;5384858,85;14329;5332;179;5074;161
5753;2024-11-01;2803203;ITAPORANGA D'AJUDA;28;SERGIPE;NE;NORDESTE;83167573,44;761837;33952981,3;22263;79827336,76;467992;96330189,32;80279;19239;564;19318;506
5552;2024-11-01;4113007;JUSSARA;41;PARANÁ;SU;SUL;20120394,99;117602;27500445,45;7497;20014117,14;60768;22019657,78;18905;4120;274;3881;250
1367;2024-11-01;3104700;ATALÉIA;31;MINAS GERAIS;SE;SUDESTE;29796267,63;173048;13516516,02;4627;29663736,39;100029;13464325,38;17035;6153;211;5941;200
5543;2024-11-01;3550803;SÃO SEBASTIÃO DA GRAMA;35;SÃO PAULO;SE;SUDESTE;30792688,95;142510;28445523,04;10630;29975845,88;77730;24474670,56;29899;5587;468;5451;470
5534;2024-11-01;3121506;DESTERRO DO MELO;31;MINAS GERAIS;SE;SUDESTE;6035082,56;26896;1858252,65;945;6287436,94;19316;1384327,69;2098;1379;73;1333;72
1698;2024-11-01;4114401;MANGUEIRINHA;41;PARANÁ;SU;SUL;65091260,67;264943;47719156,23;22080;58968960,49;136594;46311586,58;56355;9876;785;9573;763
5471;2024-11-01;1503457;IPIXUNA DO PARÁ;15;PARÁ;NO;NORTE;66406701,89;500340;27645004,67;21636;61246609,19;313653;27207250,94;87331;13573;443;13319;422
3907;2024-11-01;2513943;SÃO DOMINGOS DO CARIRI;25;PARAÍBA;NE;NORDESTE;7352049,12;38398;646626,31;1039;6995590,49;28873;669294,36;3244;1319;39;1278;38
3725;2024-11-01;2414001;TANGARÁ;24;RIO GRANDE DO NORTE;NE;NORDESTE;47966504,99;338812;12786009,62;9684;43733525,35;243709;13509881,87;45239;8566;258;8334;241
1683;2024-11-01;2102200;BURITI;21;MARANHÃO;NE;NORDESTE;52311438,36;462279;5655075,61;6347;47203313,49;289895;6238548,86;31400;13563;195;12986;174
1472;2024-11-01;2504207;CATINGUEIRA;25;PARAÍBA;NE;NORDESTE;9920773,14;71190;1884888,47;1208;10585632,63;51191;1445095,01;3837;2376;50;2374;47
3786;2024-11-01;2204550;GUARIBAS;22;PIAUÍ;NE;NORDESTE;10854467,14;67740;1866970,67;1269;9520055,96;41938;1929624,64;3071;2155;64;2089;50
3842;2024-11-01;2202075;CAJAZEIRAS DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;5858874,02;49394;894804,67;886;5255618,77;28365;846767,4;2108;1448;38;1472;35
1511;2024-11-01;2918506;JUSSARA;29;BAHIA;NE;NORDESTE;32345622,32;254470;3658440,29;5741;31667721,51;160575;4117846,87;16608;7772;177;7520;164
1632;2024-11-01;1718402;PRESIDENTE KENNEDY;17;TOCANTINS;NO;NORTE;11776688,0;68798;11151934,2;3301;11296340,89;38316;12969143,38;10020;1904;102;1896;95
1515;2024-11-01;2105658;JUNCO DO MARANHÃO;21;MARANHÃO;NE;NORDESTE;15064996,75;114705;1671994,32;2654;13653623,26;72730;1776943,77;7915;3018;45;2911;40
5494;2024-11-01;3535705;PARAÍSO;35;SÃO PAULO;SE;SUDESTE;21307010,8;95993;117075414,95;8473;21378490,9;51799;131311673,97;22000;3514;234;3318;236
3706;2024-11-01;2704104;LAGOA DA CANOA;27;ALAGOAS;NE;NORDESTE;50159940,42;278738;7436001,06;5736;45217478,98;178796;5672980,57;19767;9189;170;8830;138
1625;2024-11-01;4215307;SALETE;42;SANTA CATARINA;SU;SUL;21070452,95;84954;79317065,96;11933;21368690,62;43824;70612444,11;24887;4182;570;3935;551
4901;2024-11-01;5103502;DIAMANTINO;51;MATO GROSSO;CO;CENTRO-OESTE;139956508,96;524644;76287613,33;45187;139492558,55;278624;79155644,37;116701;15037;1422;14694;1303
5533;2024-11-01;1504752;MOJUÍ DOS CAMPOS;15;PARÁ;NO;NORTE;23379582,84;92836;14081260,66;11277;21095187,47;63175;11181269,3;45277;2389;294;2314;279
1294;2024-11-01;3540606;PORTO FELIZ;35;SÃO PAULO;SE;SUDESTE;214182131,3;1100338;171610496,74;101556;225822397,5;624436;156168963,04;235479;34894;3000;34243;2817
3932;2024-11-01;4110052;IGUATU;41;PARANÁ;SU;SUL;5353473,11;32390;2545598,75;1680;5122201,05;16156;2311220,11;4569;1184;70;1099;70
3934;2024-11-01;3104106;ARCEBURGO;31;MINAS GERAIS;SE;SUDESTE;22415734,44;126491;25734315,04;11447;22568748,2;66771;21138992,86;27848;4796;368;4699;351
3936;2024-11-01;3114907;CASA GRANDE;31;MINAS GERAIS;SE;SUDESTE;6844442,99;16606;1165579,87;836;5164852,28;9528;998980,98;2000;1050;59;958;51
1340;2024-11-01;4304408;CANELA;43;RIO GRANDE DO SUL;SU;SUL;206918973,89;1078583;180383934,77;115568;221804439,02;616169;152368081,39;268384;32432;4074;31972;3856
3960;2024-11-01;1200054;ASSIS BRASIL;12;ACRE;NO;NORTE;18933454,0;112642;4083063,46;4506;17282901,95;65712;2662083,64;12878;3602;106;3562;84
3950;2024-11-01;3148509;PAVÃO;31;MINAS GERAIS;SE;SUDESTE;16693959,64;104698;5853038,57;3168;16402927,79;62621;5230061,85;9964;3696;157;3657;153
3820;2024-11-01;3135308;JAPARAÍBA;31;MINAS GERAIS;SE;SUDESTE;11355821,03;51080;2330714,69;2381;11965039,34;28721;2685128,55;9623;2212;179;2060;159
3771;2024-11-01;2506004;ESPERANÇA;25;PARAÍBA;NE;NORDESTE;88543907,02;554560;53158436,56;28783;87558187,08;383982;55294197,89;91115;16595;1044;16522;927
3618;2024-11-01;2703700;JARAMATAIA;27;ALAGOAS;NE;NORDESTE;15524293,11;95632;1308162,44;742;14644385,89;58344;1097327,13;3580;2886;33;2808;33
3646;2024-11-01;2602803;BUÍQUE;26;PERNAMBUCO;NE;NORDESTE;83162765,88;576580;12948324,64;12325;80621414,86;386582;15411455,88;53986;20636;446;20321;416
300;2024-12-01;3518107;GUARANTÃ;35;SÃO PAULO;SE;SUDESTE;21269408,63;154718;6969095,79;7346;20382369,0;82993;7163811,2;25388;4080;201;3955;202
5211;2024-12-01;2702603;FEIRA GRANDE;27;ALAGOAS;NE;NORDESTE;57696696,82;336635;35638175,0;5837;53741981,33;220583;12702595,63;16397;10680;177;10234;166
2672;2024-12-01;1718402;PRESIDENTE KENNEDY;17;TOCANTINS;NO;NORTE;13354664,98;78090;13412934,95;3490;13319636,53;44715;5801293,08;11599;1936;103;1922;94
2012;2024-12-01;2910750;FÁTIMA;29;BAHIA;NE;NORDESTE;49971393,23;280076;9385514,7;8369;50121659,3;191272;13360412,26;27642;8462;251;8259;232
1628;2024-12-01;4302584;BOZANO;43;RIO GRANDE DO SUL;SU;SUL;6081927,96;18901;2732208,02;1226;7372018,58;9153;2403796,86;2394;852;53;777;59
401;2024-12-01;5204706;CAMPINORTE;52;GOIÁS;CO;CENTRO-OESTE;68998076,0;273444;37354123,73;22335;68972620,32;151346;31916805,17;87283;7351;535;7374;502
2628;2024-12-01;2200277;ALEGRETE DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;19154948,24;108603;1679727,94;2851;17538667,29;72931;1706108,36;7400;2635;61;2596;59
316;2024-12-01;3520608;INDIANA;35;SÃO PAULO;SE;SUDESTE;19217436,13;91950;9229566,82;6354;20304347,95;54214;6181947,05;15203;2959;225;2889;215
5392;2024-12-01;2409407;PAU DOS FERROS;24;RIO GRANDE DO NORTE;NE;NORDESTE;133254732,29;744617;58821727,69;37169;125354513,99;529023;84205098,86;239249;18969;1166;18487;1083
342;2024-12-01;3156809;SABINÓPOLIS;31;MINAS GERAIS;SE;SUDESTE;42297052,33;204336;10933842,62;10479;44067970,19;120184;9963807,03;36956;7551;351;7595;339
2650;2024-12-01;2511707;PILÕEZINHOS;25;PARAÍBA;NE;NORDESTE;10752211,23;75988;601520,27;1335;10109430,18;51426;648985,23;3843;2306;41;2299;33
5888;2024-12-01;2602803;BUÍQUE;26;PERNAMBUCO;NE;NORDESTE;97109008,05;639463;13427599,19;13605;93893626,69;423536;17586395,61;64777;20999;448;20841;411
5905;2024-12-01;2806503;SANTA ROSA DE LIMA;28;SERGIPE;NE;NORDESTE;9949836,18;93521;853869,29;784;9400356,8;57264;286368,09;1759;2252;38;2209;25
355;2024-12-01;2907558;CATURAMA;29;BAHIA;NE;NORDESTE;11532231,82;71589;1048040,87;1575;11465915,67;41221;934827,46;5316;2825;68;2776;59
1313;2024-12-01;4311734;MAMPITUBA;43;RIO GRANDE DO SUL;SU;SUL;6923657,11;28795;2048126,83;1299;6835506,02;15398;1128300,11;4872;1295;58;1218;57
1654;2024-12-01;3515194;ESPÍRITO SANTO DO TURVO;35;SÃO PAULO;SE;SUDESTE;14737683,59;102737;7531485,9;4403;15280377,92;52884;6616190,24;12174;2796;155;2779;136
5136;2024-12-01;2204550;GUARIBAS;22;PIAUÍ;NE;NORDESTE;12301500,97;79249;1930926,98;1413;11188652,85;49341;1369147,18;3369;2184;63;2146;53
1772;2024-12-01;3515806;FLORA RICA;35;SÃO PAULO;SE;SUDESTE;5466923,89;32485;610222,4;490;4794008,5;16184;662435,86;2181;886;27;858;31
1805;2024-12-01;3144409;NATÉRCIA;31;MINAS GERAIS;SE;SUDESTE;12804689,45;40133;6342172,76;2698;10732418,22;26572;15541875,75;7296;2138;136;1990;133
5466;2024-12-01;2207405;PALMEIRA DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;16388726,85;99427;3591479,01;3093;15541535,8;57021;2901241,83;10754;2960;85;2871;69
1847;2024-12-01;2506103;FAGUNDES;25;PARAÍBA;NE;NORDESTE;24076838,89;195384;2875698,38;3161;23828045,94;136228;2919417,22;16436;5872;125;5853;100
15;2024-12-01;3133204;ITANHOMI;31;MINAS GERAIS;SE;SUDESTE;36792340,74;149922;7383910,73;5517;42582945,3;93651;7726469,86;23404;6025;300;6014;312
2879;2024-12-01;4219150;VARGEM;42;SANTA CATARINA;SU;SUL;7481318,57;30596;3059196,16;1888;7758137,65;16133;2765040,02;4073;1255;81;1248;82
5148;2024-12-01;2611309;POMBOS;26;PERNAMBUCO;NE;NORDESTE;84297288,26;495570;33654609,56;18535;85568019,06;410687;37799420,39;79028;13740;429;13647;389
5469;2024-12-01;2609501;NAZARÉ DA MATA;26;PERNAMBUCO;NE;NORDESTE;98014645,09;702083;20190777,86;17235;96556626,42;482033;36790436,04;72290;18138;507;18135;450
5975;2024-12-01;4127304;TERRA RICA;41;PARANÁ;SU;SUL;66629777,78;277512;18817004,89;17822;66251451,29;152709;19119691,36;60698;8992;601;8922;577
48;2024-12-01;3165800;SENADOR JOSÉ BENTO;31;MINAS GERAIS;SE;SUDESTE;3800969,91;14296;758977,11;916;3686171,36;8917;843091,86;1396;753;40;726;40
61;2024-12-01;4306353;DEZESSEIS DE NOVEMBRO;43;RIO GRANDE DO SUL;SU;SUL;5153743,07;24469;3788765,21;934;4749768,8;12754;3545396,27;3336;1121;47;1072;51
5968;2024-12-01;1701002;ANANÁS;17;TOCANTINS;NO;NORTE;42444557,84;290422;10055709,26;10893;40457104,52;180393;9472330,22;34211;6627;292;6461;287
78;2024-12-01;3103108;ANTÔNIO PRADO DE MINAS;31;MINAS GERAIS;SE;SUDESTE;4071544,82;23012;454779,13;616;4108173,19;15703;368663,48;1817;844;40;789;31
1894;2024-12-01;3136306;JOÃO PINHEIRO;31;MINAS GERAIS;SE;SUDESTE;208502124,27;1043540;277056305,18;80653;213549794,01;622479;248044365,74;228312;29941;2381;30151;2249
1695;2024-12-01;2504207;CATINGUEIRA;25;PARAÍBA;NE;NORDESTE;12059845,69;79369;2653111,06;1489;12382830,34;58014;1760934,74;4296;2399;48;2401;46
1689;2024-12-01;5106182;NOVA LACERDA;51;MATO GROSSO;CO;CENTRO-OESTE;28360311,5;106959;17902209,48;8280;29402638,02;60711;15429872,83;26099;3449;245;3353;236
5477;2024-12-01;4107504;ENGENHEIRO BELTRÃO;41;PARANÁ;SU;SUL;57138590,08;249694;36560215,34;18141;54230953,59;126890;27898288,74;52551;7730;615;7614;614
175;2024-12-01;4107108;DIAMANTE DO NORTE;41;PARANÁ;SU;SUL;18740772,35;98339;10031584,58;6208;20016567,93;54583;14111445,01;20089;3197;196;3149;200
183;2024-12-01;4306502;DOM FELICIANO;43;RIO GRANDE DO SUL;SU;SUL;23337844,1;129499;9417093,85;6732;18966211,2;66417;8625187,54;25398;5691;289;5301;266
1676;2024-12-01;5201405;APARECIDA DE GOIÂNIA;52;GOIÁS;CO;CENTRO-OESTE;2930547371,65;16293542;3549876435,24;3944049;3151687158,1;10867501;3279327809,64;13410699;376109;29719;381559;27580
1651;2024-12-01;2605509;FERREIROS;26;PERNAMBUCO;NE;NORDESTE;31697632,82;216364;3245999,46;3632;29449917,34;145171;4380125,72;16575;6067;144;5921;129
2621;2024-12-01;3524204;JABORANDI;35;SÃO PAULO;SE;SUDESTE;23553151,83;124176;5747075,21;7477;21965850,45;68704;5225874,38;20189;3825;244;3698;219
2568;2024-12-01;3542503;REGINÓPOLIS;35;SÃO PAULO;SE;SUDESTE;24809377,76;137518;6017663,23;6913;21105665,28;82039;4767214,87;15231;3901;225;3822;214
5132;2024-12-01;2202075;CAJAZEIRAS DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;6698873,19;55520;844622,32;891;6311887,45;31740;939315,46;2195;1473;41;1499;37
2114;2024-12-01;3534807;OURO VERDE;35;SÃO PAULO;SE;SUDESTE;23969711,72;161851;6854366,69;7363;23837091,93;86646;8084774,63;19891;4394;274;4338;250
2381;2024-12-01;4315602;RIO GRANDE;43;RIO GRANDE DO SUL;SU;SUL;792767903,44;4930659;547311366,18;331950;751869308,36;2950523;655126166,31;895381;134425;8645;132588;8095
863;2024-12-01;3123528;DURANDÉ;31;MINAS GERAIS;SE;SUDESTE;19360698,74;108010;4035845,91;4160;16880479,38;56894;2896882,82;13860;3979;183;3646;166
5749;2024-12-01;2107407;OLHO D'ÁGUA DAS CUNHÃS;21;MARANHÃO;NE;NORDESTE;57171281,79;413872;8970833,03;10830;53803737,25;264732;10697365,71;39111;9984;172;9608;164
1463;2024-12-01;2205151;JACOBINA DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;12532158,65;79962;4216730,9;5094;10952308,71;49325;3311776,93;15732;2265;84;2228;78
5580;2024-12-01;2920601;MARAGOGIPE;29;BAHIA;NE;NORDESTE;112111202,16;909772;22224039,89;12760;108572268,55;647449;8983992,35;46511;21580;432;21591;405
1371;2024-12-01;3169406;TRÊS PONTAS;31;MINAS GERAIS;SE;SUDESTE;274208558,07;1007263;333528692,64;74094;263929101,58;632505;366340931,05;209829;32581;2537;32590;2428
2157;2024-12-01;3165701;SENADOR FIRMINO;31;MINAS GERAIS;SE;SUDESTE;18700659,41;85495;7227519,74;6325;18771411,4;56780;8636068,8;19647;3560;282;3471;272
1370;2024-12-01;2102200;BURITI;21;MARANHÃO;NE;NORDESTE;62311261,71;544912;6222361,05;7194;56844128,26;342574;7184987,59;40920;13837;173;13338;166
970;2024-12-01;2307254;JIJOCA DE JERICOACOARA;23;CEARÁ;NE;NORDESTE;95223425,79;593408;64797342,61;85089;93985455,79;421731;60418193,1;268920;13042;1453;12737;1293
807;2024-12-01;1702901;AXIXÁ DO TOCANTINS;17;TOCANTINS;NO;NORTE;44593975,43;274566;6069517,84;6766;42090836,34;178869;6336359,91;31150;6895;168;6900;159
5712;2024-12-01;3550803;SÃO SEBASTIÃO DA GRAMA;35;SÃO PAULO;SE;SUDESTE;32088942,01;161539;29384187,69;10652;33402475,85;87336;27457238,31;31979;5654;469;5597;473
2309;2024-12-01;3503307;ARARAS;35;SÃO PAULO;SE;SUDESTE;586126264,7;2681582;477750761,06;241043;600612921,61;1585989;421783284,17;761207;85785;7578;83703;7115
1365;2024-12-01;3549102;SÃO JOÃO DA BOA VISTA;35;SÃO PAULO;SE;SUDESTE;444551767,94;1714124;423300661,85;165891;480408248,27;1040606;405359139,18;365706;57593;5667;56352;5389
1319;2024-12-01;3139003;MACHADO;31;MINAS GERAIS;SE;SUDESTE;156651124,99;621490;238641746,09;52078;165995236,2;388529;263646168,61;119298;22522;1896;22552;1758
1142;2024-12-01;2411205;SANTA CRUZ;24;RIO GRANDE DO NORTE;NE;NORDESTE;145183543,49;952821;42504648,51;50990;136077567,97;671887;41410213,81;182228;23190;1030;22864;948
5664;2024-12-01;2302404;BOA VIAGEM;23;CEARÁ;NE;NORDESTE;137778741,26;925719;28439502,09;24223;130281498,97;638733;32796496,94;108669;26063;647;25552;608
1148;2024-12-01;4215307;SALETE;42;SANTA CATARINA;SU;SUL;22941402,14;97967;83285487,98;12048;24742695,08;50213;70722242,4;27908;4238;569;4007;555
1221;2024-12-01;4317251;SANTA TEREZA;43;RIO GRANDE DO SUL;SU;SUL;3014870,58;10876;984348,71;517;2568919,07;5518;713563,75;1559;625;54;574;51
5330;2024-12-01;4110052;IGUATU;41;PARANÁ;SU;SUL;6713271,5;36739;2653332,92;1576;6472965,16;18204;2046676,29;5116;1200;72;1147;66
2244;2024-12-01;3553906;TARABAI;35;SÃO PAULO;SE;SUDESTE;24148191,11;148095;13424907,35;10410;24784356,44;80506;12315494,02;17859;4135;262;4119;232
1252;2024-12-01;2400604;ALMINO AFONSO;24;RIO GRANDE DO NORTE;NE;NORDESTE;15413895,1;108833;2315676,18;2206;14212859,76;72400;2391759,11;7442;2868;84;2700;71
2314;2024-12-01;4200705;ALFREDO WAGNER;42;SANTA CATARINA;SU;SUL;35053850,25;101167;16221845,36;12292;32459937,7;61655;14804223,13;34670;4833;554;4570;536
784;2024-12-01;3110707;CAMBUQUIRA;31;MINAS GERAIS;SE;SUDESTE;35407820,39;223685;9556522,71;12085;35797195,01;124068;13448999,41;42690;6954;506;6976;515
2105;2024-12-01;4304408;CANELA;43;RIO GRANDE DO SUL;SU;SUL;233843827,5;1197052;209175921,63;123127;248279902,75;679313;185013941,75;304925;32746;4101;32553;3943
760;2024-12-01;4311791;MARATÁ;43;RIO GRANDE DO SUL;SU;SUL;5508081,54;22434;3425516,94;2323;5740187,97;12580;4052293,05;4805;1111;134;991;133
1587;2024-12-01;2702405;DELMIRO GOUVEIA;27;ALAGOAS;NE;NORDESTE;182292237,12;1242294;56333227,39;41838;173420553,48;787917;52972330,81;175888;31081;1131;31044;1034
2577;2024-12-01;1600303;MACAPÁ;16;AMAPÁ;NO;NORTE;2474993844,49;17695878;1256936923,58;953372;2413372277,57;12224113;1168166860,19;2750578;341114;14632;337036;13862
1583;2024-12-01;3540606;PORTO FELIZ;35;SÃO PAULO;SE;SUDESTE;237737099,56;1221607;182252784,57;108944;248366233,76;682926;172428426,67;258917;35228;3015;34679;2819
5860;2024-12-01;3121506;DESTERRO DO MELO;31;MINAS GERAIS;SE;SUDESTE;6871455,19;30557;2731936,04;1095;7567250,95;22109;2315162,2;2531;1419;74;1391;66
468;2024-12-01;1506112;QUATIPURU;15;PARÁ;NO;NORTE;27165708,04;246109;4438782,45;4223;25718122,44;156475;3845128,13;13937;6156;124;6121;116
2574;2024-12-01;1702703;AURORA DO TOCANTINS;17;TOCANTINS;NO;NORTE;8539290,17;54984;1306054,08;3251;8135598,17;32563;1215626,97;10147;1632;77;1590;71
5232;2024-12-01;3119203;COROACI;31;MINAS GERAIS;SE;SUDESTE;26020082,67;111327;7507723,21;6131;28931222,15;63784;7701925,35;19506;4292;320;4194;295
2564;2024-12-01;2111078;SÃO JOÃO DO SOTER;21;MARANHÃO;NE;NORDESTE;34909887,45;307670;2723454,52;5084;31191818,84;187478;3103993,05;17326;7490;116;7204;107
549;2024-12-01;4204194;CHAPADÃO DO LAGEADO;42;SANTA CATARINA;SU;SUL;9468136,29;26786;1820703,58;2610;7096376,49;13421;1728018,1;7665;1304;89;1168;87
5828;2024-12-01;2112233;TRIZIDELA DO VALE;21;MARANHÃO;NE;NORDESTE;68536247,48;510515;24110859,24;19482;64272956,5;330649;20035254,44;63569;11806;439;11685;413
5244;2024-12-01;3165206;SÃO TOMÉ DAS LETRAS;31;MINAS GERAIS;SE;SUDESTE;17529231,88;94885;12472404,22;15327;20572664,99;70278;12412392,37;53162;3428;607;3525;573
1538;2024-12-01;5106703;PONTE BRANCA;51;MATO GROSSO;CO;CENTRO-OESTE;7430597,35;36848;1782856,53;1889;7526324,72;21884;1557133,82;6350;999;69;996;67
2066;2024-12-01;3104700;ATALÉIA;31;MINAS GERAIS;SE;SUDESTE;33733783,41;195734;18947119,36;5231;33151505,95;114994;19125581,48;21041;6223;219;6123;209
5247;2024-12-01;2801306;CAPELA;28;SERGIPE;NE;NORDESTE;88176154,87;671724;32475895,11;15035;82588379,55;418718;37823312,52;85764;17143;419;17223;408
5252;2024-12-01;5202353;ARENÓPOLIS;52;GOIÁS;CO;CENTRO-OESTE;18298443,75;42218;3843389,63;2464;19885338,96;24825;3747909,23;8745;1683;94;1636;84
5367;2024-12-01;2211704;WALL FERRAZ;22;PIAUÍ;NE;NORDESTE;9045534,09;63678;1329815,65;1463;8217895,3;39968;908514,43;6996;1923;43;1910;38
711;2024-12-01;1718303;PRAIA NORTE;17;TOCANTINS;NO;NORTE;21819181,23;178041;2232513,34;2954;21135472,56;113602;2606419,75;9013;4164;80;4170;78
724;2024-12-01;2918506;JUSSARA;29;BAHIA;NE;NORDESTE;37123135,53;279885;3872980,1;6667;35582067,6;182835;4524632,98;20053;7881;179;7711;170
5784;2024-12-01;1504752;MOJUÍ DOS CAMPOS;15;PARÁ;NO;NORTE;25474047,18;108052;14359612,69;11994;22774175,96;73773;11958977,59;51078;2452;301;2371;280
5782;2024-12-01;2408953;RIO DO FOGO;24;RIO GRANDE DO NORTE;NE;NORDESTE;36750979,5;281828;4756444,88;7434;36929934,16;195654;3587983,3;16412;6500;174;6311;161
2096;2024-12-01;1501253;BANNACH;15;PARÁ;NO;NORTE;16503430,49;67231;2157083,04;2704;15471803,29;36474;4119560,75;11459;2052;65;1975;62
5778;2024-12-01;3509106;CAIUÁ;35;SÃO PAULO;SE;SUDESTE;12815449,41;75346;1519448,87;2857;12174223,52;37907;1767982,99;7536;2172;79;2137;72
739;2024-12-01;3202603;ICONHA;32;ESPÍRITO SANTO;SE;SUDESTE;54199034,47;215466;110224995,35;19297;51798313,6;128249;120540048,29;64389;7297;763;7031;714
2615;2024-12-01;5207600;FAZENDA NOVA;52;GOIÁS;CO;CENTRO-OESTE;23200030,27;82874;10444686,26;4676;22231726,7;53792;6452312,87;12003;2884;194;2794;189
1595;2024-12-01;2205540;LAGOINHA DO PIAUÍ;22;PIAUÍ;NE;NORDESTE;6596915,13;56753;3834273,84;604;7034736,48;36475;1724599,44;3288;1367;27;1350;21
5999;2024-12-01;5002001;BATAYPORÃ;50;MATO GROSSO DO SUL;CO;CENTRO-OESTE;43546787,77;236313;26577111,58;16667;39813355,76;119615;31428297,81;49904;6683;424;6532;415
3157;2024-12-01;3148509;PAVÃO;31;MINAS GERAIS;SE;SUDESTE;18181391,26;119562;9477281,28;3542;18216599,92;73236;8250108,23;12060;3751;154;3738;149
3098;2024-12-01;2105658;JUNCO DO MARANHÃO;21;MARANHÃO;NE;NORDESTE;16675659,77;127843;2390196,28;2884;15732548,9;83143;2170264,43;8737;3010;44;2944;40
4369;2024-12-01;4113007;JUSSARA;41;PARANÁ;SU;SUL;24214801,32;134252;90058350,61;8437;22899010,43;69813;84759858,7;20570;4136;270;3952;251
3768;2024-12-01;2106904;MONÇÃO;21;MARANHÃO;NE;NORDESTE;54362834,42;544180;4593249,21;8777;47382554,37;334775;5159902,76;42722;13448;135;12873;135
4782;2024-12-01;1718501;RECURSOLÂNDIA;17;TOCANTINS;NO;NORTE;12849639,72;77689;5025521,4;1302;11523947,89;44173;7185092,15;4863;1922;54;1899;44
5109;2024-12-01;3301157;CARDOSO MOREIRA;33;RIO DE JANEIRO;SE;SUDESTE;37218148,07;239702;34454876,64;9911;35752236,1;150439;20141227,89;35938;7256;411;7191;402
4827;2024-12-01;2300408;AIUABA;23;CEARÁ;NE;NORDESTE;33037125,02;245873;2453740,31;5409;30236644,83;174826;2713048,92;17583;7016;153;6721;143
4781;2024-12-01;3148806;PEDRA DO ANTA;31;MINAS GERAIS;SE;SUDESTE;6295254,88;37535;1397031,02;1946;6072712,59;23554;1063938,8;4194;1465;77;1480;67
3017;2024-12-01;3519055;HOLAMBRA;35;SÃO PAULO;SE;SUDESTE;133026412,72;315576;195700988,28;43321;125624914,91;176874;170338111,54;97122;10749;1445;10513;1369
4686;2024-12-01;2913705;INHAMBUPE;29;BAHIA;NE;NORDESTE;109010431,74;746826;47230818,43;31022;108967768,62;449699;43293258,79;105882;19361;768;19482;723
4480;2024-12-01;1508159;URUARÁ;15;PARÁ;NO;NORTE;203201881,92;929936;106576080,14;48794;201312789,09;525212;91174860,82;227479;24197;805;23573;807
3750;2024-12-01;2804300;MURIBECA;28;SERGIPE;NE;NORDESTE;22200619,02;151318;6660332,66;4418;20867916,7;93295;6121872,23;13697;4267;93;4176;89
4258;2024-12-01;4114401;MANGUEIRINHA;41;PARANÁ;SU;SUL;68247689,54;299493;63431278,89;23748;63396933,89;154377;59904815,04;63896;10023;784;9805;777
3759;2024-12-01;2506004;ESPERANÇA;25;PARAÍBA;NE;NORDESTE;99948473,51;611578;51279017,91;31387;98603738,43;425549;49213138,81;108831;16828;1044;16867;940
